-0.057229,0.531594,-1.067067,1.663363,3.891519,-1.409366,0.227680,0.428893,-0.895545,1.479765,-0.696100,-1.992162,0.822837,1.791815,-1.335374,-1.555470,1.243701,-0.055366,-1.117498,4.450025,1.848152,-2.760813,-2.099587,-1.395501,-1.303782,2.679822,0.035657,1.431494,-0.065395,1.933702,4.538493,-1.073251,0.354121,1.256352,0.928641,1.735096,-0.411659,-0.150132,0.775339,0.514661,1.124605,2.329190,0.447530,3.127983,2.325320,0.338280,0.988090,-0.085177,2.879993,-0.780322,-0.884625,0.712300,-0.424333,0.915030,-0.628813,0.383124,-2.313272,2.340845,0.588697,4.197108,-0.445466,1.181827,0.961289,3.353429,0.528638,0.304168,0.173980,0.223486,-1.119999,-0.249312,1.882994,-2.463675,-1.170302,0.886413,1.186351,-3.511890,-0.579565,1.290784,1.719013,0.055888,-0.122988,2.526014,-2.378735,-3.981340,2.042713,-0.932434,-2.265832,1.745073,1.182027,-0.481333,-3.516247,0.456649,0.887618,-0.019353,3.770836,-2.620479,-4.021790,-1.409730,-1.930478,-0.477041,-1.175836,0.018309,-1.853298,3.456091,-1.468896,1.433643,0.787731,0.400278,-0.551755,0.950506,1.401543,2.330956,2.168140,1.160972,1.143268,0.944492,-0.997502,3.436775,-0.520965,-1.982806,0.398959,-0.595982,1.655180,-0.649401,1.590156,-4.009216,-0.697242,-3.324491,-1.239725,2.171917,1.144828,-1.027108,-1.505317,-0.187422,0.557638,-1.094471,3.944034,3.516433,-0.137492,-1.352996,0.344794,-2.691211,0.224942,-1.008650,-1.592951,0.080663,1.229722,1.610064,-0.299268,0.806142,1.289559,1.272666,0.599660,-1.216553,0.987863,0.061025,0.537433,1.664562,2.884610,-1.881012,3.103741,-0.094438,3.693311,0.740859,2.886448,-0.878650,0.122397,-0.134691,1.044497,1.090323,2.141378,1.309479,0.737119,2.807808,1.963821,1.403596,1.756332,-0.314859,0.843963,-3.421139,-1.332269,-3.632089,0.296595,0.008254,0.232430,2.572024,-0.684680,-2.639265,0.423901,1.593780,3.190048,0.125578,0.151367,-0.058211,-0.417204,1.996051,1.463487,-0.796493,2.176843,1.510567
1.722749,3.484670,-1.572246,0.589132,0.810528,-2.070118,0.298611,-0.882153,0.372839,-2.345497,3.133697,-1.796104,-0.579002,-2.051554,-0.864536,-0.106311,0.390317,3.355466,-3.930057,-0.635730,0.840399,-4.561515,-2.305912,1.525530,1.911026,-1.884651,-0.650404,1.849242,5.942153,2.518746,-0.689056,-2.657185,-2.392046,1.423429,-2.632329,-1.409169,-1.594303,-2.715560,1.963509,1.883289,-0.940852,4.363039,-0.957590,-1.514879,3.296581,1.430433,-0.446502,-1.881523,-0.421209,-1.605270,2.013152,2.289258,-2.213668,-1.012388,-1.790773,-1.144298,-0.898233,-0.323462,-2.246482,0.798663,0.110211,-0.492567,-0.992227,-2.722303,-1.160378,2.040864,2.494377,-1.159240,-0.391477,2.579339,-1.716550,0.823297,-1.718611,0.210419,-0.699587,-2.069691,-1.458355,0.342616,-1.164400,-2.523093,1.667090,-4.703108,1.908129,-1.855974,-1.039953,0.433397,0.412592,-1.042852,2.395320,-0.791466,0.525364,-1.600163,0.743773,2.301406,-4.657652,-1.124543,1.015908,-0.876405,1.554589,-1.943668,-1.119285,-3.064074,0.696347,-0.561273,0.625217,1.811497,-0.464581,0.132392,0.900150,-0.455687,-1.774250,3.257628,1.307546,-1.466200,3.582733,-0.583189,-2.195857,-0.517528,-3.898134,1.887027,1.315256,1.944350,0.470507,-0.230096,1.316483,-3.800247,-1.903938,2.651442,-3.064903,1.110924,0.696517,-0.410456,2.232658,3.378739,0.573716,2.587009,-1.316110,-2.146265,1.023278,-2.986478,0.076347,-1.936034,1.281991,0.063933,-1.042821,-0.021259,-0.600483,-0.312013,-0.253045,0.436169,1.608364,-1.691622,1.161208,1.973971,-0.117829,1.941386,-1.541343,-2.145168,-2.965629,2.629923,-0.715903,-1.412231,0.989278,-1.155507,3.511171,1.419860,0.104311,1.804437,0.030637,2.694399,-2.960976,1.133436,5.609574,0.503467,2.048062,0.252358,-0.342386,-0.256136,-0.213422,4.029399,-3.366770,1.804918,-1.514161,0.179412,-2.353290,-2.502426,3.116708,0.271677,0.351701,-2.338271,-1.642310,3.972365,-1.649332,-2.365744,-0.757340,-1.074323,-4.504203,2.833784,-0.706465,0.742651
3.621988,-0.054652,-0.124893,-3.882095,-0.025634,2.710788,1.186947,-1.461760,-0.284273,0.162221,-1.685087,7.633354,-4.183246,-0.495491,2.442992,3.368595,0.082409,-2.220759,-0.223364,-3.698717,0.061712,1.756893,2.394355,2.419114,-1.499236,-3.029329,3.654406,1.628128,-3.297985,-3.991292,-3.849882,1.471036,0.925645,-4.820536,-3.484916,-1.941679,-2.813363,0.516495,-1.285561,-1.926567,-1.140139,-1.324079,-2.884787,-2.843344,-4.576315,-0.137248,-0.170963,2.470671,-3.377339,1.362644,-2.425202,5.617110,-3.205290,-2.536249,-2.136177,1.903406,1.255075,2.440329,-1.005240,-7.036548,1.497294,-1.363737,-3.467348,-3.307149,-0.690266,-1.303225,-5.664463,0.473029,0.577532,-2.704796,-2.897528,-1.155953,-0.625189,2.563248,-4.708692,6.793373,0.505137,0.678217,-3.241799,0.419463,0.151856,-3.548724,0.071655,3.738887,0.079959,-1.350131,0.220544,0.794146,-1.278810,1.500437,2.457032,-4.023048,-1.461607,0.123939,-2.203616,2.227683,5.744839,4.622364,-2.556259,1.535735,0.412211,2.441519,1.992214,-1.184853,-2.797700,-1.899372,0.817585,-3.902778,-2.518402,1.110040,3.386629,-7.771018,2.322752,0.623108,-2.316377,-7.179500,0.828743,-3.614216,-0.213150,2.501626,-1.381075,0.517892,-2.771176,1.346744,0.549318,4.444810,2.789794,4.284801,4.176855,0.094583,-2.242426,-3.108584,0.295255,2.514151,2.157683,-0.059043,-1.078977,-2.029793,-1.210574,2.553261,-1.031083,6.309756,1.884619,-0.224152,3.479400,0.111834,-2.655117,-2.583796,1.511448,-4.180032,-1.329403,-0.476347,-1.063420,-1.221216,-2.410859,-2.852460,0.540565,0.712365,0.697196,-2.697916,-1.296261,1.331206,-0.994592,0.202993,-3.990279,-3.049277,0.626990,-0.091369,1.197636,-4.883097,0.270547,-0.090364,-1.363938,-6.302173,-4.050209,-0.434405,0.596766,0.343521,-3.503853,-1.609405,2.819436,5.682255,-0.179505,-5.863980,1.771281,-4.865018,-1.883468,4.174787,0.200816,-4.339180,-2.665696,-0.310672,-0.527497,2.704359,2.289402,-0.157498,0.482086,4.966067,-2.552189,0.295021
2.479690,-0.296433,-0.995162,-2.427008,2.187693,2.225412,0.888534,-0.770471,0.251497,0.811180,-2.990291,5.630649,-0.109898,0.140543,1.752249,2.060974,0.465126,-0.870233,-0.531242,-1.667394,-0.466164,2.430953,1.762854,1.358616,-2.278288,-0.486356,1.342407,0.869710,-5.809936,-3.200497,-1.027174,2.023783,0.851927,-3.533636,-1.989159,0.618072,-1.725401,0.847869,-2.050773,-1.139858,-0.359086,-1.262246,-2.301083,-0.601746,-3.890958,-0.913538,0.558500,3.115001,-1.389048,1.093115,-2.031973,2.991358,-1.613977,-2.134903,-1.610687,2.268197,-0.936870,2.005892,-1.313137,-3.107600,1.329813,0.012237,-1.529567,-1.294787,-1.188145,-1.470315,-5.195132,0.813295,-0.359858,-2.601872,-1.792860,-1.792789,-0.851655,0.848745,-0.962574,4.995334,-0.182015,0.195130,-1.564079,0.892593,-1.142851,-0.175763,-1.044278,2.375349,1.702763,-1.473998,0.790357,2.203406,-1.250214,0.790952,0.774242,-2.325876,-1.114602,-1.425713,1.809315,1.213434,3.410491,3.407100,-1.811611,1.239226,0.180035,2.255864,-0.385713,0.394099,-3.171847,0.054610,0.252134,-1.368490,-2.226596,1.275448,2.152457,-7.225161,2.027966,2.076761,-2.328426,-4.290601,0.487774,-0.936935,0.741888,2.021016,-0.701409,-3.403630,-1.530888,0.766515,-0.394735,4.095425,2.406097,1.851960,2.690843,0.562766,-1.268252,-2.704046,-0.059448,0.880216,2.296053,-0.016627,0.920144,-0.271229,-2.294391,2.228646,0.629855,4.387591,2.010781,-1.247184,1.281254,1.279559,-0.393687,-1.358905,0.644173,-3.887750,-1.360414,0.803455,-1.476584,-1.878566,-1.952029,-2.656230,1.633004,1.141160,3.486029,-3.601773,-1.364911,0.968291,-0.220588,-0.624782,-3.084736,-2.215660,0.511347,-1.477133,0.663928,-3.964281,0.711797,-0.799579,-1.236403,-5.207060,-4.933238,0.084012,2.845116,0.295429,-2.597171,-2.646892,3.381635,2.271694,-0.003673,-4.190652,2.273317,-0.656289,-2.322433,2.245066,1.553452,-2.859435,-1.232366,-0.960439,0.652604,3.237001,1.697207,1.541132,1.975870,3.869234,-1.512428,0.745415
-0.068092,1.348071,3.624848,-0.663110,-4.330588,0.242455,2.843650,-1.677958,1.410994,0.792828,-2.124646,3.509432,-7.229731,-3.249615,0.810105,-0.901208,1.314767,-3.341141,-0.676469,-2.194225,3.018993,-0.229018,3.991434,1.519795,-2.708967,-1.765054,1.979311,-0.315493,-1.392961,-3.112744,-3.166188,2.357034,2.802314,-5.593396,1.759805,-5.967373,-1.739601,1.389161,-0.848212,-1.828212,-1.294239,-1.530652,-2.559020,-0.782378,-1.629084,-2.076328,2.105240,0.751709,-1.543222,2.606782,-2.339784,0.504762,-0.249190,-0.510392,-1.459101,1.644148,3.073450,-0.724035,-0.094084,-3.816641,-0.095604,1.103235,0.418423,-1.594229,2.465352,-0.918082,-1.394655,-0.955563,-0.326453,-1.308236,-0.385317,1.842758,-1.687452,4.476351,-3.871224,1.683269,2.107256,1.603258,-1.018219,1.346347,0.686413,-3.906049,1.674600,2.347721,0.974834,-0.290655,-0.139938,0.115713,-0.801641,-0.939274,0.550404,-1.440686,-0.560790,-0.871795,-2.745758,2.732068,-0.270230,-0.712529,-2.032777,-0.978683,1.169257,3.607639,3.068883,-1.442089,-1.575127,-3.648377,-0.185009,-2.348732,-0.379438,-1.252285,0.546070,-1.231485,0.542371,1.111539,1.179363,-4.430909,0.590924,-3.136021,0.139632,0.875883,-0.022439,1.092684,0.681405,2.560875,3.639112,3.158209,1.938426,3.677280,7.344923,-1.880226,-2.607680,-2.417585,-2.442492,0.367345,-1.677943,2.142321,-1.658173,1.711630,1.001536,0.018705,-2.457227,4.709114,-0.333107,2.638711,3.810499,-0.671660,-4.790210,1.047072,0.305496,0.416563,-3.604146,-1.884179,0.026184,-0.289107,-2.281932,0.121754,-1.526268,-0.326275,-0.225620,0.165586,-0.942403,-1.267541,-4.338440,2.408700,-2.543225,-2.054794,3.343162,0.570222,3.586415,-1.775264,2.886301,2.886384,-0.572792,-2.272357,-2.129026,2.329171,-0.452338,0.607402,-0.821775,-2.086157,-1.115041,0.122153,-1.932774,-0.783945,2.948434,-2.271419,3.146061,-0.195955,-2.971898,-1.838629,-1.504458,0.677651,-3.279321,0.059739,-0.437159,0.535811,-0.231618,0.800492,-3.069602,-2.403934
1.119912,0.399462,0.782084,-1.677601,0.089711,1.601664,1.219796,0.268388,-0.368089,1.237855,-2.708341,1.690819,-0.213144,-1.670818,0.647353,1.311636,-1.304970,-0.845142,-0.945383,-0.261899,1.238410,1.807982,2.212459,-0.881336,-3.345349,-1.431095,0.045855,-0.350434,-3.279239,-1.584146,-1.848022,0.831038,2.812723,-1.911151,-0.105175,0.684732,0.377513,1.189675,-2.221579,-0.814396,0.247999,-1.126935,-1.370850,0.195369,-2.949785,-0.918276,1.702816,0.978664,0.778413,1.230041,-1.340944,-1.283709,0.609597,-1.711496,0.721547,2.631771,1.283910,1.355550,-0.715840,0.157528,-0.176010,0.845920,-0.126687,0.441596,1.140852,-0.515867,-1.104711,0.743308,-0.284647,-1.873796,1.300285,-0.542111,0.128112,1.445754,-0.365941,3.457242,1.710260,-0.037047,-1.006333,1.186298,-0.570043,0.156533,-0.122068,1.688982,1.497195,0.414624,1.511718,0.733673,-0.803880,0.786685,-0.539480,0.131751,-0.918128,-1.945744,0.851733,1.857067,0.241984,0.198041,-0.827611,0.047915,0.552012,0.560184,-0.335721,-1.078948,-0.571025,0.516822,0.554753,-0.324375,-2.257415,0.686063,-0.663857,-4.315848,-0.526792,0.994162,-1.433268,-0.648781,2.092163,-0.272898,1.220926,2.228128,-0.128848,-2.032746,-0.433041,1.385115,0.564430,3.811008,0.137998,-0.138379,2.949764,-1.177611,-1.422325,-1.230339,-0.336246,-1.980039,0.224011,0.179123,0.148319,0.435218,-0.459277,1.081272,-1.099614,1.833090,-1.020100,-0.669229,-0.444967,0.246184,-1.429224,0.484713,0.890704,-0.992944,-1.933539,0.459340,-1.309047,-1.634524,-0.285929,-1.785200,-0.127053,1.463653,2.716852,-2.763966,-0.763506,0.626419,-1.546983,1.205157,-2.838343,-1.136963,1.009933,-0.108735,0.239513,-1.393634,1.500109,1.020548,-1.615058,-3.006290,-3.678671,1.319174,1.875862,-0.035870,-0.192083,-1.757863,1.911169,-1.439888,-0.451085,-0.945924,1.955841,0.392661,-0.003163,0.841509,1.146436,-0.503139,0.384453,-0.645397,-1.476699,2.527875,0.242279,0.531197,2.998763,1.934925,-1.377737,-1.838676
0.304080,1.698889,-2.052181,-1.073772,-1.716810,-0.383186,-0.391401,-0.905719,-0.014165,-3.421262,4.662801,-0.259978,0.203870,-2.929278,0.738138,0.272809,-1.590123,2.863383,-1.421668,-3.105833,-0.708461,-0.953154,-2.372696,1.557959,4.662938,-2.672316,0.114849,1.051809,6.230824,2.077276,-3.577460,-1.019182,-2.673439,1.335538,-3.349801,-2.639209,-1.066797,-1.798527,2.121263,-0.292303,-0.818314,2.110232,-0.263763,-2.587095,1.110877,1.073380,-2.365003,-2.459248,-2.250696,-1.618576,2.937670,2.377508,-1.508957,-1.078647,-1.004757,-2.298259,1.568140,-2.301546,-2.082567,-2.815338,1.038722,-0.532208,-0.205566,-3.564189,-1.691554,1.540677,1.892846,-2.980466,0.516557,1.704071,-3.293362,4.226199,-0.148356,-0.568540,-0.270290,-1.700560,-2.661597,-1.107955,-0.567530,-2.268098,2.275964,-4.630370,2.963166,0.426704,-2.682930,1.346390,1.445997,-1.831959,1.203650,0.457787,2.822159,-2.642368,-0.077281,3.028815,-5.183943,-0.244767,1.960720,-0.254076,2.998472,-0.881155,-1.367524,-4.241440,3.393844,-1.867306,1.652968,-0.279054,-3.145114,0.741279,0.916846,-0.570082,-3.010617,3.441701,-0.169108,-2.819946,2.282558,-0.225433,-2.553393,-3.014200,-2.554624,1.887570,0.517690,3.040524,-1.229424,-0.382462,1.394473,-2.400989,-0.260678,4.302184,-3.052898,1.763791,0.632732,0.499006,4.196496,3.884506,0.524118,2.040896,-4.125681,-3.923507,1.253223,-2.072867,1.152330,-0.349930,1.423310,0.546655,1.400058,-1.140412,-1.689481,-2.754512,0.633944,0.224150,0.033480,-2.361838,1.326142,3.025315,0.031967,2.630680,-2.620524,-4.533191,-5.199313,5.116291,-1.304388,-0.768110,-1.464558,-1.394342,2.536970,1.860936,-0.966364,2.045006,0.060626,2.403436,-3.874771,1.054247,4.193791,0.692084,0.793944,-2.788877,-0.576217,-0.537659,-0.605584,5.749122,-2.442839,4.942319,-0.513250,0.380946,-2.078217,-2.893804,3.295673,2.543886,-1.663369,-1.931669,-2.040699,3.310947,-1.264896,-3.855773,-0.568810,-3.248537,-6.067060,0.763069,-1.471594,-0.354323
-1.846474,-1.553430,-1.070550,0.000596,-5.622720,1.362626,-1.041826,0.744868,-0.119264,-1.549987,1.960786,2.156587,2.344506,-0.841673,2.655978,0.879579,-1.575439,-1.875096,4.930858,-4.707772,-4.381537,6.780548,0.912382,1.449718,4.035949,-2.553928,2.609642,-3.800005,-0.910846,-3.330338,-4.664845,1.689948,-0.821895,-0.017411,-1.030068,-1.521139,0.183110,-0.453185,-1.841012,-1.131232,-0.652396,-2.164043,1.561055,-4.034217,-2.804624,1.403288,-1.175699,0.792509,-4.097094,1.122572,2.130090,-0.475254,1.554920,0.918890,3.029099,-1.176410,2.824878,-4.083647,2.266283,-4.965904,-0.129247,-0.644486,0.100237,-4.662124,-1.300494,-3.378735,-0.973289,0.063491,0.673908,0.438236,-1.301554,4.082471,2.922199,-2.446144,0.449542,3.265159,-0.482270,-1.616356,-2.113131,0.478626,1.180646,1.092705,1.615962,6.480073,-2.982375,-0.145574,1.749339,-2.625037,-2.986855,-0.105880,6.635191,1.317772,0.164658,1.304375,-4.707142,2.248514,3.453441,3.216171,2.720605,2.298857,2.450726,0.710157,2.412816,-4.069863,2.349625,-5.531708,-1.539143,-0.642533,0.241703,-0.797616,-0.476384,-3.393380,-4.789088,-1.951669,-2.396792,0.760310,0.523372,-5.749713,0.630868,-0.711389,-1.536709,1.431048,-4.127052,-3.042593,-3.475398,5.864078,0.548573,3.501483,-0.958145,-0.978123,0.176617,2.645923,2.843552,-0.847240,-0.565873,-0.701972,-4.722591,-5.225435,-0.675685,3.644814,0.311349,1.063153,1.183048,0.841177,1.896326,-1.561714,0.007653,-4.828139,0.614441,-1.832084,-1.476108,1.584312,0.106638,1.595874,0.521796,-1.165287,-0.661006,-0.538604,-4.191665,2.218101,-2.418886,1.506496,-2.932544,-1.249176,-3.364418,4.241829,-1.420542,-0.851037,-1.042590,-3.228569,-2.734894,-3.560829,-3.675384,-3.660551,-1.939283,-4.378837,-1.542517,-0.058566,-0.606495,4.538259,3.105919,6.093602,2.497509,0.050715,-1.615707,-2.812869,-1.944437,6.305608,0.804478,-0.933028,-2.605477,-1.122825,3.861237,-1.687057,1.424886,-3.802832,-2.731646,-2.151939,-0.390157,0.070250
-0.317287,0.709925,0.338369,0.343628,-0.515579,0.407953,0.845067,-2.688321,0.162374,0.837895,-1.749154,4.935296,-5.225271,1.715179,0.801370,0.646669,2.749065,-3.360588,0.651336,-0.631464,0.677088,-1.450780,-0.102845,2.109461,-1.758697,0.123365,2.363281,-0.360844,-1.596906,-1.948300,-1.386047,0.071667,1.276070,-4.091888,-0.556876,-3.209479,-2.157341,0.741755,0.427045,-0.212169,-0.183870,-1.407515,-1.309837,0.087390,-0.789195,1.503591,-0.659144,4.111557,-1.518463,0.126731,-2.002361,3.980717,-2.987642,0.696293,-2.401513,1.831912,0.285436,-0.020092,1.155992,-3.340630,-0.031873,0.605746,-1.095370,-0.429830,1.018615,0.318053,-3.248094,-0.050696,0.184587,-0.924678,-2.567287,-0.343064,-1.643629,3.425656,-3.622490,1.094994,0.236911,1.661650,0.980326,0.425491,0.204358,-2.252189,-2.397084,-0.041532,1.155894,-0.693048,-2.539811,1.070102,-1.491647,-1.695552,1.072667,-2.395621,0.690273,-0.381396,-0.969384,-0.155944,1.130744,-0.144887,-2.833456,0.265294,2.492634,4.685676,2.501229,2.085636,-2.723870,-2.071125,1.226062,-3.894751,-0.650130,-0.971699,3.589393,-2.618292,1.503749,1.942886,-0.290745,-4.455177,-1.846500,-2.029443,-1.953524,-1.536640,-2.177387,0.475094,-0.036833,1.841059,3.365058,0.272824,4.039767,0.748197,3.582634,1.029945,-0.953225,-1.909404,-2.204302,2.411007,0.042661,-1.493579,1.015810,1.301384,-0.459569,2.248819,-0.161217,3.145611,0.075306,1.183743,3.354709,-1.083537,-1.690145,-0.877463,-0.155986,-1.291646,-2.716621,-0.614686,-0.263798,0.655829,-0.215462,-0.028904,0.064688,-0.247861,1.937896,-1.921458,2.054842,0.838694,-1.458524,-1.086290,0.166781,-1.744002,1.565579,-1.575966,2.049743,-3.058492,3.644748,0.697152,-1.262629,0.310090,-0.379957,0.621305,-1.045833,0.951351,-1.024998,-4.021792,-1.350751,1.061029,0.127175,-3.954656,2.303241,-2.929927,-1.118279,0.453516,-2.982988,-3.064419,0.590417,0.701488,-1.199414,1.256415,0.344585,0.909422,0.107845,0.457627,-0.922799,1.882022
3.094018,-1.153186,-2.592094,-2.588018,6.384112,1.335996,-1.366684,-0.842605,-1.604266,0.514621,-1.976295,3.783336,1.080642,3.483981,-0.848815,3.114105,1.530738,0.347988,-1.077770,1.751192,-0.206273,-0.361970,-1.009839,1.797074,-3.673472,1.356012,1.371143,3.249255,-3.013903,-0.109050,2.823358,-0.726499,-1.540835,-2.546551,-3.010966,2.845452,-1.491032,-0.256494,-0.543751,1.310707,-0.728918,1.518507,-1.717745,0.956293,-1.580305,0.928263,0.499787,2.408983,-0.470683,-0.613386,-2.368763,6.031457,-3.485549,-0.966906,-3.583697,2.810619,-4.194598,5.078694,-1.070198,-1.244412,-0.095285,-1.319652,-2.658850,-0.682209,-0.817293,0.381416,-4.726458,0.620342,-0.647083,-1.270583,-0.797393,-5.238165,-1.365788,0.612263,-1.282476,3.378417,-1.744756,1.893999,-0.452138,-1.666472,-0.880272,0.260736,-3.800758,-1.562227,1.288588,-1.067120,-0.711000,3.344458,0.267096,0.180002,-1.231045,-4.196947,-0.642468,-0.828426,3.180641,-0.727304,2.028774,2.253181,-3.182419,0.073377,0.846301,1.313671,-2.943955,3.753116,-4.587894,1.482078,1.471724,-3.157045,-2.192185,2.412836,3.208303,-5.284715,4.671194,2.556693,-2.246048,-4.948997,-2.127371,2.030920,-0.982020,0.430117,-1.044823,-2.150960,-1.080077,0.712624,-0.599839,-0.619671,0.590796,-1.658939,0.712416,3.175896,1.078462,-2.835745,-0.863829,2.565023,2.407866,-0.471448,2.497512,0.670694,-1.740030,1.685066,0.748891,2.091998,3.132944,-3.928693,-0.772936,-0.127193,2.324386,-1.498723,-0.460151,-3.023006,2.143578,1.598222,-0.386718,-1.687682,-0.648161,-1.914566,2.518695,1.971805,5.343935,-5.048039,2.226184,1.070820,5.318282,-1.246488,1.209291,-2.332064,-0.749434,-0.397509,0.011524,-2.300883,0.082238,-0.355509,1.302024,-1.348517,-0.607244,0.671561,2.332638,-0.063410,-2.330626,-3.804090,0.895614,0.620990,-1.037385,-4.501570,-0.041264,-1.297690,-2.787793,-0.250346,2.027266,-1.631832,1.079214,1.603527,0.982841,3.466001,2.227158,3.011606,1.668797,3.746368,0.011803,2.168821
