2.869612,0.329581,4.057960,0.444066,-2.137976,0.364021,1.044641,-4.671612
-1.817167,1.742702,-2.566631,-1.135734,0.126885,-2.683603,3.029650,-2.083209
0.866459,2.781679,1.081346,-2.140961,0.410524,1.146453,1.941839,3.573675
1.088477,1.344574,2.544639,-0.646287,0.777498,2.383595,1.210980,2.652201
1.996129,0.991400,-2.492476,0.601812,0.064295,3.420959,0.201525,1.322089
1.035967,0.669299,0.419681,0.440280,0.007413,3.901786,0.256601,1.864200
-4.700135,0.309235,-5.150435,-1.822342,1.279871,-4.027389,1.685208,0.365641
-5.357396,-2.403716,-4.583161,-1.439982,1.831873,-3.861792,-3.379399,7.531531
2.181909,2.196544,2.221324,-0.652325,-1.443165,-0.490889,1.737881,-0.998911
2.632366,3.466599,5.869286,-1.627102,-0.608519,-0.289684,3.874245,-2.246303
-0.591217,-2.716245,-1.711534,1.300303,0.199846,0.549519,-3.629105,1.108160
0.429947,-2.417471,-1.672701,1.596878,-0.303404,3.667961,-3.260924,0.173857
-4.112032,-2.810148,-4.970915,0.098029,1.997114,-0.781255,-3.713918,5.776684
3.986777,2.020878,2.331722,1.116815,-1.141864,3.204079,2.114427,-4.325205
3.380913,4.386947,9.521614,-1.735123,-3.773421,-6.890727,4.213923,-6.952422
3.405309,2.896254,5.287971,-0.403940,-2.160947,-1.746939,1.018235,-1.239610
1.982628,2.685946,1.584841,-0.956361,-0.260481,0.619103,5.272041,-2.178932
-1.304007,0.312385,-3.127808,-0.930985,1.353426,-1.641771,1.800868,0.053775
-1.593822,0.324374,-0.945671,-1.094988,-0.118685,-3.875829,-0.730998,0.121135
-1.717767,1.009788,1.093822,-2.726514,0.446358,-2.701137,1.208074,0.569155
-2.193706,-0.519108,-0.393840,-1.463457,1.436229,-1.144340,-0.517860,4.925770
-0.665263,2.010296,-0.854141,-1.053006,-1.242046,-5.439291,2.673737,-4.273032
-0.944146,-0.666493,7.262199,-1.222866,-0.221330,-4.274137,1.060459,-3.468081
-0.848203,-2.509321,-0.514737,1.379693,-0.048240,-1.569661,-3.275342,0.253568
1.315815,0.647125,-3.357273,1.795010,0.312640,7.553750,1.513545,1.391418
3.189013,-0.613210,0.859285,2.454359,-1.653688,4.356666,-3.114438,-0.189502
-1.723744,-0.044786,3.605003,-1.599046,-0.023777,-5.386081,-0.711673,1.617935
4.449015,1.185172,4.809639,1.541604,-2.724715,2.191260,-0.636387,-2.133718
-2.663608,-0.873588,-2.166255,-0.674249,-0.442833,-5.437027,-2.147723,0.095423
0.708389,-2.902766,-0.254870,2.401046,0.044510,1.695885,-5.062128,2.959184
